Substance,Source,Specific_Measure,Type_Event,Region,PRUID,Time_Period,Year_Quarter,Aggregator,Disaggregator,Unit,Value
Stimulants,Deaths,Overall numbers,Accidental apparent stimulant toxicity deaths,Newfoundland and Labrador,10,By quarter,2021 Q1,,,Number,Suppr.
Stimulants,Deaths,Overall numbers,Accidental apparent stimulant toxicity deaths,Newfoundland and Labrador,10,By quarter,2021 Q2,,,Number,Suppr.
Stimulants,Deaths,Overall numbers,Accidental apparent stimulant toxicity deaths,Newfoundland and Labrador,10,By quarter,2021 Q3,,,Number,n/a
Stimulants,Deaths,Overall numbers,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2020,,,Crude rate,2.2
Stimulants,Deaths,Overall numbers,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2020,,,Number,1
Stimulants,Deaths,Overall numbers,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2020,,,Age-adjusted rate,1.9
Stimulants,Deaths,Overall numbers,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2021 (Jan to Sep),,,Crude rate,2.9
Stimulants,Deaths,Overall numbers,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2021 (Jan to Sep),,,Number,1
Stimulants,Deaths,Overall numbers,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2021 (Jan to Sep),,,Age-adjusted rate,2.8
Stimulants,Deaths,Overall numbers,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By quarter,2020 Q1,,,Number,1
Stimulants,Deaths,Overall numbers,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By quarter,2020 Q2,,,Number,0
Stimulants,Deaths,Overall numbers,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By quarter,2020 Q3,,,Number,0
Stimulants,Deaths,Overall numbers,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By quarter,2020 Q4,,,Number,0
Stimulants,Deaths,Overall numbers,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By quarter,2021 Q1,,,Number,0
Stimulants,Deaths,Overall numbers,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By quarter,2021 Q2,,,Number,0
Stimulants,Deaths,Overall numbers,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By quarter,2021 Q3,,,Number,1
Stimulants,Deaths,Sex,Total apparent stimulant toxicity deaths,Canada,1,By year,2018,2018,Female,Percent,24
Stimulants,Deaths,Sex,Total apparent stimulant toxicity deaths,Canada,1,By year,2018,2018,Male,Percent,76
Stimulants,Deaths,Sex,Total apparent stimulant toxicity deaths,Canada,1,By year,2019,2019,Female,Percent,26
Stimulants,Deaths,Sex,Total apparent stimulant toxicity deaths,Canada,1,By year,2019,2019,Male,Percent,74
Stimulants,Deaths,Sex,Total apparent stimulant toxicity deaths,Canada,1,By year,2020,2020,Female,Percent,24
Stimulants,Deaths,Sex,Total apparent stimulant toxicity deaths,Canada,1,By year,2020,2020,Male,Percent,76
Stimulants,Deaths,Sex,Total apparent stimulant toxicity deaths,Canada,1,By year,2021 (Jan to Sep),2021 (Jan to Sep),Female,Percent,27
Stimulants,Deaths,Sex,Total apparent stimulant toxicity deaths,Canada,1,By year,2021 (Jan to Sep),2021 (Jan to Sep),Male,Percent,73
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2018,2018,Female,Percent,24
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2018,2018,Male,Percent,76
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2019,2019,Female,Percent,26
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2019,2019,Male,Percent,74
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2020,2020,Female,Percent,24
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2020,2020,Male,Percent,76
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2021 (Jan to Sep),2021 (Jan to Sep),Female,Percent,26
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2021 (Jan to Sep),2021 (Jan to Sep),Male,Percent,74
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2018,2018,Female,Percent,21
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2018,2018,Male,Percent,79
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2018,2018,Female,Crude rate,7.8
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2018,2018,Male,Crude rate,30.1
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2019,2019,Female,Percent,26
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2019,2019,Male,Percent,74
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2019,2019,Female,Crude rate,4
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2019,2019,Male,Crude rate,11.8
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2020,2020,Female,Percent,19
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2020,2020,Male,Percent,81
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2020,2020,Female,Crude rate,4.6
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2020,2020,Male,Crude rate,20.2
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2021 (Jan to Sep),2021 (Jan to Sep),Female,Percent,18
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2021 (Jan to Sep),2021 (Jan to Sep),Male,Percent,82
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2021 (Jan to Sep),2021 (Jan to Sep),Female,Crude rate,1.5
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2021 (Jan to Sep),2021 (Jan to Sep),Male,Crude rate,6.6
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2018,2018,Female,Percent,42
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2018,2018,Male,Percent,58
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2018,2018,Female,Crude rate,5.6
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2018,2018,Male,Crude rate,7.7
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2019,2019,Female,Percent,35
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2019,2019,Male,Percent,65
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2019,2019,Female,Crude rate,5.7
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2019,2019,Male,Crude rate,10.2
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2020,2020,Female,Percent,33
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2020,2020,Male,Percent,67
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2020,2020,Female,Crude rate,10.1
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2020,2020,Male,Crude rate,20.2
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2021 (Jan to Sep),2021 (Jan to Sep),Female,Percent,32
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2021 (Jan to Sep),2021 (Jan to Sep),Male,Percent,68
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2021 (Jan to Sep),2021 (Jan to Sep),Female,Crude rate,10.9
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2021 (Jan to Sep),2021 (Jan to Sep),Male,Crude rate,22.7
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2019,2019,Female,Percent,25
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2019,2019,Male,Percent,75
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2019,2019,Female,Crude rate,2.6
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2019,2019,Male,Crude rate,8
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2020,2020,Female,Percent,35
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2020,2020,Male,Percent,65
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2020,2020,Female,Crude rate,8.1
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2020,2020,Male,Crude rate,14.9
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2021 (Jan to Sep),2021 (Jan to Sep),Female,Percent,n/a
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2021 (Jan to Sep),2021 (Jan to Sep),Male,Percent,n/a
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2021 (Jan to Sep),2021 (Jan to Sep),Female,Crude rate,n/a
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Manitoba,46,By year,2021 (Jan to Sep),2021 (Jan to Sep),Male,Crude rate,n/a
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,2018,Female,Percent,26
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,2018,Male,Percent,74
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,2018,Female,Crude rate,3.2
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2018,2018,Male,Crude rate,9.3
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,2019,Female,Percent,26
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,2019,Male,Percent,74
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,2019,Female,Crude rate,3.5
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2019,2019,Male,Crude rate,10.3
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,2020,Female,Percent,24
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,2020,Male,Percent,76
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,2020,Female,Crude rate,5.3
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2020,2020,Male,Crude rate,17.5
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021 (Jan to Sep),2021 (Jan to Sep),Female,Percent,27
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021 (Jan to Sep),2021 (Jan to Sep),Male,Percent,73
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021 (Jan to Sep),2021 (Jan to Sep),Female,Crude rate,6.4
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Ontario,35,By year,2021 (Jan to Sep),2021 (Jan to Sep),Male,Crude rate,18.2
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2018,2018,Female,Percent,22
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2018,2018,Male,Percent,78
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2018,2018,Female,Crude rate,0.7
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2018,2018,Male,Crude rate,2.7
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2019,2019,Female,Percent,24
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2019,2019,Male,Percent,76
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2019,2019,Female,Crude rate,0.8
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Quebec,24,By year,2019,2019,Male,Crude rate,2.3
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2018,2018,Female,Percent,26
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2018,2018,Male,Percent,74
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2018,2018,Female,Crude rate,1.2
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2018,2018,Male,Crude rate,3.6
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2019,2019,Female,Percent,15
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2019,2019,Male,Percent,85
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2019,2019,Female,Crude rate,0.8
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2019,2019,Male,Crude rate,4.8
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2020,2020,Female,Percent,19
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2020,2020,Male,Percent,81
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2020,2020,Female,Crude rate,1.2
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2020,2020,Male,Crude rate,5.4
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2021 (Jan to Sep),2021 (Jan to Sep),Female,Percent,29
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2021 (Jan to Sep),2021 (Jan to Sep),Male,Percent,71
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2021 (Jan to Sep),2021 (Jan to Sep),Female,Crude rate,1.8
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Nova Scotia,12,By year,2021 (Jan to Sep),2021 (Jan to Sep),Male,Crude rate,4.7
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Newfoundland and Labrador,10,By year,2020,2020,Female,Percent,Suppr.
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Newfoundland and Labrador,10,By year,2020,2020,Male,Percent,Suppr.
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Newfoundland and Labrador,10,By year,2020,2020,Female,Crude rate,Suppr.
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Newfoundland and Labrador,10,By year,2020,2020,Male,Crude rate,Suppr.
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Newfoundland and Labrador,10,By year,2021 (Jan to Sep),2021 (Jan to Sep),Female,Percent,Suppr.
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Newfoundland and Labrador,10,By year,2021 (Jan to Sep),2021 (Jan to Sep),Male,Percent,Suppr.
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Newfoundland and Labrador,10,By year,2021 (Jan to Sep),2021 (Jan to Sep),Female,Crude rate,Suppr.
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Newfoundland and Labrador,10,By year,2021 (Jan to Sep),2021 (Jan to Sep),Male,Crude rate,Suppr.
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2020,2020,Female,Percent,Suppr.
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2020,2020,Male,Percent,Suppr.
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2020,2020,Female,Crude rate,Suppr.
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2020,2020,Male,Crude rate,Suppr.
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2021 (Jan to Sep),2021 (Jan to Sep),Female,Percent,Suppr.
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2021 (Jan to Sep),2021 (Jan to Sep),Male,Percent,Suppr.
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2021 (Jan to Sep),2021 (Jan to Sep),Female,Crude rate,Suppr.
Stimulants,Deaths,Sex,Accidental apparent stimulant toxicity deaths,Northwest Territories,61,By year,2021 (Jan to Sep),2021 (Jan to Sep),Male,Crude rate,Suppr.
Stimulants,Deaths,Age group,Total apparent stimulant toxicity deaths,Canada,1,By year,2018,2018,0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Total apparent stimulant toxicity deaths,Canada,1,By year,2018,2018,20 to 29 years,Percent,17
Stimulants,Deaths,Age group,Total apparent stimulant toxicity deaths,Canada,1,By year,2018,2018,30 to 39 years,Percent,26
Stimulants,Deaths,Age group,Total apparent stimulant toxicity deaths,Canada,1,By year,2018,2018,40 to 49 years,Percent,23
Stimulants,Deaths,Age group,Total apparent stimulant toxicity deaths,Canada,1,By year,2018,2018,50 to 59 years,Percent,24
Stimulants,Deaths,Age group,Total apparent stimulant toxicity deaths,Canada,1,By year,2018,2018,60 years or more,Percent,8
Stimulants,Deaths,Age group,Total apparent stimulant toxicity deaths,Canada,1,By year,2019,2019,0 to 19 years,Percent,2
Stimulants,Deaths,Age group,Total apparent stimulant toxicity deaths,Canada,1,By year,2019,2019,20 to 29 years,Percent,18
Stimulants,Deaths,Age group,Total apparent stimulant toxicity deaths,Canada,1,By year,2019,2019,30 to 39 years,Percent,28
Stimulants,Deaths,Age group,Total apparent stimulant toxicity deaths,Canada,1,By year,2019,2019,40 to 49 years,Percent,22
Stimulants,Deaths,Age group,Total apparent stimulant toxicity deaths,Canada,1,By year,2019,2019,50 to 59 years,Percent,22
Stimulants,Deaths,Age group,Total apparent stimulant toxicity deaths,Canada,1,By year,2019,2019,60 years or more,Percent,9
Stimulants,Deaths,Age group,Total apparent stimulant toxicity deaths,Canada,1,By year,2020,2020,0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Total apparent stimulant toxicity deaths,Canada,1,By year,2020,2020,20 to 29 years,Percent,17
Stimulants,Deaths,Age group,Total apparent stimulant toxicity deaths,Canada,1,By year,2020,2020,30 to 39 years,Percent,28
Stimulants,Deaths,Age group,Total apparent stimulant toxicity deaths,Canada,1,By year,2020,2020,40 to 49 years,Percent,25
Stimulants,Deaths,Age group,Total apparent stimulant toxicity deaths,Canada,1,By year,2020,2020,50 to 59 years,Percent,22
Stimulants,Deaths,Age group,Total apparent stimulant toxicity deaths,Canada,1,By year,2020,2020,60 years or more,Percent,8
Stimulants,Deaths,Age group,Total apparent stimulant toxicity deaths,Canada,1,By year,2021 (Jan to Sep),2021 (Jan to Sep),0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Total apparent stimulant toxicity deaths,Canada,1,By year,2021 (Jan to Sep),2021 (Jan to Sep),20 to 29 years,Percent,18
Stimulants,Deaths,Age group,Total apparent stimulant toxicity deaths,Canada,1,By year,2021 (Jan to Sep),2021 (Jan to Sep),30 to 39 years,Percent,28
Stimulants,Deaths,Age group,Total apparent stimulant toxicity deaths,Canada,1,By year,2021 (Jan to Sep),2021 (Jan to Sep),40 to 49 years,Percent,24
Stimulants,Deaths,Age group,Total apparent stimulant toxicity deaths,Canada,1,By year,2021 (Jan to Sep),2021 (Jan to Sep),50 to 59 years,Percent,21
Stimulants,Deaths,Age group,Total apparent stimulant toxicity deaths,Canada,1,By year,2021 (Jan to Sep),2021 (Jan to Sep),60 years or more,Percent,8
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2018,2018,0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2018,2018,20 to 29 years,Percent,17
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2018,2018,30 to 39 years,Percent,26
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2018,2018,40 to 49 years,Percent,23
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2018,2018,50 to 59 years,Percent,24
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2018,2018,60 years or more,Percent,8
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2019,2019,0 to 19 years,Percent,2
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2019,2019,20 to 29 years,Percent,18
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2019,2019,30 to 39 years,Percent,28
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2019,2019,40 to 49 years,Percent,22
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2019,2019,50 to 59 years,Percent,22
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2019,2019,60 years or more,Percent,9
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2020,2020,0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2020,2020,20 to 29 years,Percent,17
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2020,2020,30 to 39 years,Percent,28
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2020,2020,40 to 49 years,Percent,25
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2020,2020,50 to 59 years,Percent,22
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2020,2020,60 years or more,Percent,8
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2021 (Jan to Sep),2021 (Jan to Sep),0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2021 (Jan to Sep),2021 (Jan to Sep),20 to 29 years,Percent,18
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2021 (Jan to Sep),2021 (Jan to Sep),30 to 39 years,Percent,29
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2021 (Jan to Sep),2021 (Jan to Sep),40 to 49 years,Percent,24
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2021 (Jan to Sep),2021 (Jan to Sep),50 to 59 years,Percent,21
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Canada,1,By year,2021 (Jan to Sep),2021 (Jan to Sep),60 years or more,Percent,8
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2018,2018,0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2018,2018,20 to 29 years,Percent,16
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2018,2018,30 to 39 years,Percent,25
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2018,2018,40 to 49 years,Percent,23
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2018,2018,50 to 59 years,Percent,26
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2018,2018,60 years or more,Percent,9
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2019,2019,0 to 19 years,Percent,2
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2019,2019,20 to 29 years,Percent,18
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2019,2019,30 to 39 years,Percent,26
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2019,2019,40 to 49 years,Percent,22
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2019,2019,50 to 59 years,Percent,22
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2019,2019,60 years or more,Percent,9
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2020,2020,0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2020,2020,20 to 29 years,Percent,15
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2020,2020,30 to 39 years,Percent,23
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2020,2020,40 to 49 years,Percent,27
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2020,2020,50 to 59 years,Percent,24
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2020,2020,60 years or more,Percent,10
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2021 (Jan to Sep),2021 (Jan to Sep),0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2021 (Jan to Sep),2021 (Jan to Sep),20 to 29 years,Percent,14
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2021 (Jan to Sep),2021 (Jan to Sep),30 to 39 years,Percent,22
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2021 (Jan to Sep),2021 (Jan to Sep),40 to 49 years,Percent,20
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2021 (Jan to Sep),2021 (Jan to Sep),50 to 59 years,Percent,25
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,British Columbia,59,By year,2021 (Jan to Sep),2021 (Jan to Sep),60 years or more,Percent,18
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2018,2018,0 to 19 years,Percent,1
Stimulants,Deaths,Age group,Accidental apparent stimulant toxicity deaths,Saskatchewan,47,By year,2018,2018,20 to 29 years,Percent,21
