REF_DATE,GEO,DGUID,Measure,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Aug-20,"Toronto, Ontario",,Amphetamine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978325,4.3.3,99.71,,,,2
Aug-20,"Toronto, Ontario",,Amphetamine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978326,4.3.4,12.52,,,,2
Aug-20,"Toronto, Ontario",,Amphetamine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978327,4.3.5,0,,,,0
Aug-20,"Toronto, Ontario",,Amphetamine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978328,4.3.6,100,,,,0
Aug-20,"Toronto, Ontario",,Benzoylecgonine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978329,4.4.1,846.44,,,,2
Aug-20,"Toronto, Ontario",,Benzoylecgonine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978330,4.4.2,772.02,,,,2
Aug-20,"Toronto, Ontario",,Benzoylecgonine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978331,4.4.3,920.86,,,,2
Aug-20,"Toronto, Ontario",,Benzoylecgonine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978332,4.4.4,30.41,,,,2
Aug-20,"Toronto, Ontario",,Benzoylecgonine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978333,4.4.5,0,,,,0
Aug-20,"Toronto, Ontario",,Benzoylecgonine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978334,4.4.6,100,,,,0
Aug-20,"Toronto, Ontario",,Cocaine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978335,4.5.1,255.53,,,,2
Aug-20,"Toronto, Ontario",,Cocaine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978336,4.5.2,225.65,,,,2
Aug-20,"Toronto, Ontario",,Cocaine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978337,4.5.3,285.41,,,,2
Aug-20,"Toronto, Ontario",,Cocaine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978338,4.5.4,12.21,,,,2
Aug-20,"Toronto, Ontario",,Cocaine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978339,4.5.5,0,,,,0
Aug-20,"Toronto, Ontario",,Cocaine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978340,4.5.6,100,,,,0
Aug-20,"Toronto, Ontario",,Ecstasy (MDMA),Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978341,4.6.1,23.63,,,,2
Aug-20,"Toronto, Ontario",,Ecstasy (MDMA),"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978342,4.6.2,15.23,,,,2
Aug-20,"Toronto, Ontario",,Ecstasy (MDMA),"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978343,4.6.3,32.02,,,,2
Aug-20,"Toronto, Ontario",,Ecstasy (MDMA),"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978344,4.6.4,3.43,,,,2
Aug-20,"Toronto, Ontario",,Ecstasy (MDMA),"Imputation rate, load per capita",Percentage,242,units,0,v1277978345,4.6.5,0,,,,0
Aug-20,"Toronto, Ontario",,Ecstasy (MDMA),Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978346,4.6.6,100,,,,0
Aug-20,"Toronto, Ontario",,Morphine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978347,4.7.1,50.05,,,,2
Aug-20,"Toronto, Ontario",,Morphine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978348,4.7.2,40.59,,,,2
Aug-20,"Toronto, Ontario",,Morphine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978349,4.7.3,59.5,,,,2
Aug-20,"Toronto, Ontario",,Morphine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978350,4.7.4,3.86,,,,2
Aug-20,"Toronto, Ontario",,Morphine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978351,4.7.5,0,,,,0
Aug-20,"Toronto, Ontario",,Morphine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978352,4.7.6,100,,,,0
Aug-20,"Toronto, Ontario",,Codeine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978353,4.8.1,211.12,,,,2
Aug-20,"Toronto, Ontario",,Codeine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978354,4.8.2,200.62,,,,2
Aug-20,"Toronto, Ontario",,Codeine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978355,4.8.3,221.61,,,,2
Aug-20,"Toronto, Ontario",,Codeine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978356,4.8.4,3.87,,,,2
Aug-20,"Toronto, Ontario",,Codeine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978357,4.8.5,4,,,,0
Aug-20,"Toronto, Ontario",,Codeine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978358,4.8.6,100,,,,0
Aug-20,"Toronto, Ontario",,Methadone,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978359,4.9.1,21.56,,,,2
Aug-20,"Toronto, Ontario",,Methadone,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978360,4.9.2,18.59,,,,2
Aug-20,"Toronto, Ontario",,Methadone,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978361,4.9.3,24.52,,,,2
Aug-20,"Toronto, Ontario",,Methadone,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978362,4.9.4,1.21,,,,2
Aug-20,"Toronto, Ontario",,Methadone,"Imputation rate, load per capita",Percentage,242,units,0,v1277978363,4.9.5,0,,,,0
Aug-20,"Toronto, Ontario",,Methadone,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978364,4.9.6,100,,,,0
Aug-20,"Toronto, Ontario",,Oxycodone,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978365,4.10.1,16.4,,,,2
Aug-20,"Toronto, Ontario",,Oxycodone,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978366,4.10.2,14.7,,,,2
Aug-20,"Toronto, Ontario",,Oxycodone,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978367,4.10.3,18.1,,,,2
Aug-20,"Toronto, Ontario",,Oxycodone,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978368,4.10.4,0.7,,,,2
Aug-20,"Toronto, Ontario",,Oxycodone,"Imputation rate, load per capita",Percentage,242,units,0,v1277978369,4.10.5,0,,,,0
Aug-20,"Toronto, Ontario",,Oxycodone,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978370,4.10.6,100,,,,0
Aug-20,"Toronto, Ontario",,Fentanyl,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978371,4.11.1,5.89,,,,2
Aug-20,"Toronto, Ontario",,Fentanyl,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978372,4.11.2,4.24,,,,2
Aug-20,"Toronto, Ontario",,Fentanyl,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978373,4.11.3,7.54,,,,2
Aug-20,"Toronto, Ontario",,Fentanyl,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978374,4.11.4,0.67,,,,2
Aug-20,"Toronto, Ontario",,Fentanyl,"Imputation rate, load per capita",Percentage,242,units,0,v1277978375,4.11.5,0,,,,0
Aug-20,"Toronto, Ontario",,Fentanyl,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978376,4.11.6,100,,,,0
Aug-20,"Toronto, Ontario",,6-monoacetylmorphine (6-MAM),Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978377,4.12.1,0,E,,,2
Aug-20,"Toronto, Ontario",,6-monoacetylmorphine (6-MAM),"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978378,4.12.2,,F,,,2
Aug-20,"Toronto, Ontario",,6-monoacetylmorphine (6-MAM),"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978379,4.12.3,,F,,,2
Aug-20,"Toronto, Ontario",,6-monoacetylmorphine (6-MAM),"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978380,4.12.4,,F,,,2
Aug-20,"Toronto, Ontario",,6-monoacetylmorphine (6-MAM),"Imputation rate, load per capita",Percentage,242,units,0,v1277978381,4.12.5,0,,,,0
Aug-20,"Toronto, Ontario",,6-monoacetylmorphine (6-MAM),Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978382,4.12.6,0,,,,0
Aug-20,"Toronto, Ontario",,Heroin,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978383,4.13.1,0,E,,,2
Aug-20,"Toronto, Ontario",,Heroin,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978384,4.13.2,,F,,,2
Aug-20,"Toronto, Ontario",,Heroin,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978385,4.13.3,,F,,,2
Aug-20,"Toronto, Ontario",,Heroin,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978386,4.13.4,,F,,,2
Aug-20,"Toronto, Ontario",,Heroin,"Imputation rate, load per capita",Percentage,242,units,0,v1277978387,4.13.5,0,,,,0
Aug-20,"Toronto, Ontario",,Heroin,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978388,4.13.6,0,,,,0
Aug-20,"Toronto, Ontario",,Acetylcodeine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978389,4.14.1,0,E,,,2
Aug-20,"Toronto, Ontario",,Acetylcodeine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978390,4.14.2,,F,,,2
Aug-20,"Toronto, Ontario",,Acetylcodeine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978391,4.14.3,,F,,,2
Aug-20,"Toronto, Ontario",,Acetylcodeine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978392,4.14.4,,F,,,2
Aug-20,"Toronto, Ontario",,Acetylcodeine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978393,4.14.5,0,,,,0
Aug-20,"Toronto, Ontario",,Acetylcodeine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978394,4.14.6,0,,,,0
Aug-20,"Edmonton, Alberta",,THC-COOH (Cannabis metabolite),Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978395,5.1.1,503,,,,2
Aug-20,"Edmonton, Alberta",,THC-COOH (Cannabis metabolite),"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978396,5.1.2,437.51,,,,2
Aug-20,"Edmonton, Alberta",,THC-COOH (Cannabis metabolite),"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978397,5.1.3,568.49,,,,2
Aug-20,"Edmonton, Alberta",,THC-COOH (Cannabis metabolite),"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978398,5.1.4,26.76,,,,2
Aug-20,"Edmonton, Alberta",,THC-COOH (Cannabis metabolite),"Imputation rate, load per capita",Percentage,242,units,0,v1277978399,5.1.5,0,,,,0
Aug-20,"Edmonton, Alberta",,THC-COOH (Cannabis metabolite),Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978400,5.1.6,100,,,,0
Aug-20,"Edmonton, Alberta",,Methamphetamine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978401,5.2.1,612.3,,,,2
Aug-20,"Edmonton, Alberta",,Methamphetamine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978402,5.2.2,488.54,,,,2
Aug-20,"Edmonton, Alberta",,Methamphetamine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978403,5.2.3,736.06,,,,2
Aug-20,"Edmonton, Alberta",,Methamphetamine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978404,5.2.4,50.58,,,,2
Aug-20,"Edmonton, Alberta",,Methamphetamine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978405,5.2.5,0,,,,0
Aug-20,"Edmonton, Alberta",,Methamphetamine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978406,5.2.6,100,,,,0
Aug-20,"Edmonton, Alberta",,Amphetamine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978407,5.3.1,278.34,,,,2
Aug-20,"Edmonton, Alberta",,Amphetamine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978408,5.3.2,145.49,,,,2
Aug-20,"Edmonton, Alberta",,Amphetamine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978409,5.3.3,411.19,,,,2
Aug-20,"Edmonton, Alberta",,Amphetamine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978410,5.3.4,54.29,,,,2
Aug-20,"Edmonton, Alberta",,Amphetamine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978411,5.3.5,0,,,,0
Aug-20,"Edmonton, Alberta",,Amphetamine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978412,5.3.6,100,,,,0
Aug-20,"Edmonton, Alberta",,Benzoylecgonine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978413,5.4.1,882.3,,,,2
Aug-20,"Edmonton, Alberta",,Benzoylecgonine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978414,5.4.2,782.63,,,,2
Aug-20,"Edmonton, Alberta",,Benzoylecgonine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978415,5.4.3,981.96,,,,2
Aug-20,"Edmonton, Alberta",,Benzoylecgonine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978416,5.4.4,40.73,,,,2
Aug-20,"Edmonton, Alberta",,Benzoylecgonine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978417,5.4.5,0,,,,0
Aug-20,"Edmonton, Alberta",,Benzoylecgonine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978418,5.4.6,100,,,,0
Aug-20,"Edmonton, Alberta",,Cocaine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978419,5.5.1,253.07,,,,2
Aug-20,"Edmonton, Alberta",,Cocaine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978420,5.5.2,215.98,,,,2
Aug-20,"Edmonton, Alberta",,Cocaine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978421,5.5.3,290.16,,,,2
Aug-20,"Edmonton, Alberta",,Cocaine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978422,5.5.4,15.16,,,,2
Aug-20,"Edmonton, Alberta",,Cocaine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978423,5.5.5,0,,,,0
Aug-20,"Edmonton, Alberta",,Cocaine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978424,5.5.6,100,,,,0
Aug-20,"Edmonton, Alberta",,Ecstasy (MDMA),Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978425,5.6.1,27.56,,,,2
Aug-20,"Edmonton, Alberta",,Ecstasy (MDMA),"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978426,5.6.2,18.43,,,,2
Aug-20,"Edmonton, Alberta",,Ecstasy (MDMA),"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978427,5.6.3,36.68,,,,2
Aug-20,"Edmonton, Alberta",,Ecstasy (MDMA),"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978428,5.6.4,3.73,,,,2
Aug-20,"Edmonton, Alberta",,Ecstasy (MDMA),"Imputation rate, load per capita",Percentage,242,units,0,v1277978429,5.6.5,0,,,,0
Aug-20,"Edmonton, Alberta",,Ecstasy (MDMA),Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978430,5.6.6,100,,,,0
Aug-20,"Edmonton, Alberta",,Morphine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978431,5.7.1,111.44,,,,2
Aug-20,"Edmonton, Alberta",,Morphine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978432,5.7.2,105.19,,,,2
Aug-20,"Edmonton, Alberta",,Morphine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978433,5.7.3,117.69,,,,2
Aug-20,"Edmonton, Alberta",,Morphine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978434,5.7.4,2.55,,,,2
Aug-20,"Edmonton, Alberta",,Morphine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978435,5.7.5,0,,,,0
Aug-20,"Edmonton, Alberta",,Morphine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978436,5.7.6,100,,,,0
Aug-20,"Edmonton, Alberta",,Codeine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978437,5.8.1,626.17,,,,2
Aug-20,"Edmonton, Alberta",,Codeine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978438,5.8.2,600.71,,,,2
Aug-20,"Edmonton, Alberta",,Codeine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978439,5.8.3,651.63,,,,2
Aug-20,"Edmonton, Alberta",,Codeine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978440,5.8.4,10.4,,,,2
Aug-20,"Edmonton, Alberta",,Codeine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978441,5.8.5,0,,,,0
Aug-20,"Edmonton, Alberta",,Codeine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978442,5.8.6,100,,,,0
Aug-20,"Edmonton, Alberta",,Methadone,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978443,5.9.1,18.4,,,,2
Aug-20,"Edmonton, Alberta",,Methadone,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978444,5.9.2,16.55,,,,2
Aug-20,"Edmonton, Alberta",,Methadone,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978445,5.9.3,20.25,,,,2
Aug-20,"Edmonton, Alberta",,Methadone,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978446,5.9.4,0.76,,,,2
Aug-20,"Edmonton, Alberta",,Methadone,"Imputation rate, load per capita",Percentage,242,units,0,v1277978447,5.9.5,0,,,,0
Aug-20,"Edmonton, Alberta",,Methadone,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978448,5.9.6,100,,,,0
Aug-20,"Edmonton, Alberta",,Oxycodone,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978449,5.10.1,20.94,,,,2
Aug-20,"Edmonton, Alberta",,Oxycodone,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978450,5.10.2,18.49,,,,2
Aug-20,"Edmonton, Alberta",,Oxycodone,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978451,5.10.3,23.4,,,,2
Aug-20,"Edmonton, Alberta",,Oxycodone,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978452,5.10.4,1,,,,2
Aug-20,"Edmonton, Alberta",,Oxycodone,"Imputation rate, load per capita",Percentage,242,units,0,v1277978453,5.10.5,0,,,,0
Aug-20,"Edmonton, Alberta",,Oxycodone,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978454,5.10.6,100,,,,0
Aug-20,"Edmonton, Alberta",,Fentanyl,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978455,5.11.1,4.59,,,,2
Aug-20,"Edmonton, Alberta",,Fentanyl,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978456,5.11.2,3.82,,,,2
Aug-20,"Edmonton, Alberta",,Fentanyl,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978457,5.11.3,5.36,,,,2
Aug-20,"Edmonton, Alberta",,Fentanyl,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978458,5.11.4,0.31,,,,2
Aug-20,"Edmonton, Alberta",,Fentanyl,"Imputation rate, load per capita",Percentage,242,units,0,v1277978459,5.11.5,0,,,,0
Aug-20,"Edmonton, Alberta",,Fentanyl,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978460,5.11.6,100,,,,0
Aug-20,"Edmonton, Alberta",,6-monoacetylmorphine (6-MAM),Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978461,5.12.1,0.01,E,,,2
Aug-20,"Edmonton, Alberta",,6-monoacetylmorphine (6-MAM),"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978462,5.12.2,,F,,,2
Aug-20,"Edmonton, Alberta",,6-monoacetylmorphine (6-MAM),"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978463,5.12.3,,F,,,2
Aug-20,"Edmonton, Alberta",,6-monoacetylmorphine (6-MAM),"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978464,5.12.4,,F,,,2
Aug-20,"Edmonton, Alberta",,6-monoacetylmorphine (6-MAM),"Imputation rate, load per capita",Percentage,242,units,0,v1277978465,5.12.5,0,,,,0
Aug-20,"Edmonton, Alberta",,6-monoacetylmorphine (6-MAM),Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978466,5.12.6,0,,,,0
Aug-20,"Edmonton, Alberta",,Heroin,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978467,5.13.1,0,E,,,2
Aug-20,"Edmonton, Alberta",,Heroin,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978468,5.13.2,,F,,,2
Aug-20,"Edmonton, Alberta",,Heroin,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978469,5.13.3,,F,,,2
Aug-20,"Edmonton, Alberta",,Heroin,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978470,5.13.4,,F,,,2
Aug-20,"Edmonton, Alberta",,Heroin,"Imputation rate, load per capita",Percentage,242,units,0,v1277978471,5.13.5,0,,,,0
Aug-20,"Edmonton, Alberta",,Heroin,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978472,5.13.6,0,,,,0
Aug-20,"Edmonton, Alberta",,Acetylcodeine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978473,5.14.1,0,E,,,2
Aug-20,"Edmonton, Alberta",,Acetylcodeine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978474,5.14.2,,F,,,2
Aug-20,"Edmonton, Alberta",,Acetylcodeine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978475,5.14.3,,F,,,2
Aug-20,"Edmonton, Alberta",,Acetylcodeine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978476,5.14.4,,F,,,2
Aug-20,"Edmonton, Alberta",,Acetylcodeine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978477,5.14.5,0,,,,0
Aug-20,"Edmonton, Alberta",,Acetylcodeine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978478,5.14.6,0,,,,0
Aug-20,"Metro Vancouver, British Columbia",,THC-COOH (Cannabis metabolite),Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978479,6.1.1,271.94,,,,2
Aug-20,"Metro Vancouver, British Columbia",,THC-COOH (Cannabis metabolite),"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978480,6.1.2,248.45,,,,2
Aug-20,"Metro Vancouver, British Columbia",,THC-COOH (Cannabis metabolite),"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978481,6.1.3,295.43,,,,2
Aug-20,"Metro Vancouver, British Columbia",,THC-COOH (Cannabis metabolite),"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978482,6.1.4,9.6,,,,2
Aug-20,"Metro Vancouver, British Columbia",,THC-COOH (Cannabis metabolite),"Imputation rate, load per capita",Percentage,242,units,0,v1277978483,6.1.5,0,,,,0
Aug-20,"Metro Vancouver, British Columbia",,THC-COOH (Cannabis metabolite),Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978484,6.1.6,100,,,,0
Aug-20,"Metro Vancouver, British Columbia",,Methamphetamine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978485,6.2.1,515.45,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Methamphetamine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978486,6.2.2,434.64,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Methamphetamine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978487,6.2.3,596.27,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Methamphetamine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978488,6.2.4,33.03,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Methamphetamine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978489,6.2.5,0,,,,0
Aug-20,"Metro Vancouver, British Columbia",,Methamphetamine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978490,6.2.6,100,,,,0
Aug-20,"Metro Vancouver, British Columbia",,Amphetamine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978491,6.3.1,69.57,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Amphetamine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978492,6.3.2,67.87,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Amphetamine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978493,6.3.3,71.27,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Amphetamine,"Standard error, load per capita",Grams per one million people per day,411,units,0,v1277978494,6.3.4,0.69,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Amphetamine,"Imputation rate, load per capita",Percentage,242,units,0,v1277978495,6.3.5,0,,,,0
Aug-20,"Metro Vancouver, British Columbia",,Amphetamine,Detection Rate (percentage of samples with positive detection),Percentage,242,units,0,v1277978496,6.3.6,100,,,,0
Aug-20,"Metro Vancouver, British Columbia",,Benzoylecgonine,Load per capita (grams per one million people per day),Grams per one million people per day,411,units,0,v1277978497,6.4.1,779.76,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Benzoylecgonine,"Lower bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978498,6.4.2,701.47,,,,2
Aug-20,"Metro Vancouver, British Columbia",,Benzoylecgonine,"Upper bound of the 95% confidence interval, load per capita",Grams per one million people per day,411,units,0,v1277978499,6.4.3,858.04,,,,2
